URLs,Name
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/516041Ep.pdf?ver=2020-08-25-152344-143,DoDD 5160.41E
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/516058p.pdf?ver=2020-03-06-100708-223,DoDD 5160.58E
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/516059p.pdf,DoDD 5160.59
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/516062Ep.PDF?ver=STxBEKUXrBCBhS6C8jfjEw%3d%3d,DoDD 5160.62E
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/516064p.pdf,DoDD 5160.64E
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/520027p.pdf,DoDD 5200.27
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/520031e.pdf?ver=sJ2m2YNy2f0aUf6fnZymvg%3d%3d,DoDD 5200.31E
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/520041E.pdf,DoDD 5200.41E
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/520043e.pdf?ver=2020-07-14-152741-107,DoDD 5200.43
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/520047E.PDF?ver=dn6WWtr6ADd_PmzB4dM9hw%3d%3d,DoDD 5200.47E
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/520502e.pdf?ver=2020-08-20-150856-547,DoDD 5205.02E
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/520507p.pdf?ver=2020-02-04-142942-827,DoDD 5205.07
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/520512p.PDF?ver=0LHobl9WuHgX_1BDsdQ5Nw%3d%3d,DoDD 5205.12
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/520514p.pdf?ver=2019-02-05-084012-033,DoDD 5205.14
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/520515e.pdf?ver=2019-04-11-094414-557,DoDD 5205.15E
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/520516p.pdf?ver=2019-04-03-141607-017,DoDD 5205.16
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/520575p.pdf?ver=2019-02-13-092230-440,DoDD 5205.75
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/520582p.pdf?ver=2019-02-04-144847-587,DoDD 5205.82
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/521048p.PDF?ver=h6f2iPfDChZ0m31mrtbr_A%3d%3d,DoDD 5210.48
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/521050p.pdf?ver=2020-09-18-151610-770,DoDD 5210.50
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/521055p.pdf,DoDD 5210.55
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/521056p.PDF?ver=PIvIb3eht0obgolnD0UCEw%3d%3d,DoDD 5210.56
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/522006p.pdf?ver=2019-04-03-105534-323,DoDD 5220.6
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/523020p.pdf,DoDD 5230.20
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/523025p.pdf?ver=2019-02-25-133644-407,DoDD 5230.25
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/524001p.pdf?ver=fxqlFkwck10TyE3oZFWzZw%3d%3d,DoDD 5240.01
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/524002p.pdf?ver=2018-05-16-080304-833,DoDD 5240.02
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/524006e.pdf?ver=2020-08-31-154340-217,DoDD 5240.06
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/525001p.pdf?ver=2019-07-08-094552-877,DoDD 5250.01
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/540007p.pdf,DoDD 5400.07
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/540502p.pdf,DoDD 5405.2
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/541012p.pdf?ver=2018-11-19-102510-393,DoDD 5410.12
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/550001p.pdf,DoDD 5500.01
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/550007p.pdf,DoDD 5500.07
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/550011p.pdf?ver=2019-01-29-115916-710,DoDD 5500.11
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/550019p.pdf,DoDD 5500.19
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/550505p.pdf,DoDD 5505.05
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/550506p.pdf,DoDD 5505.06
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/550513Ep.pdf?ver=2019-06-06-103505-737,DoDD 5505.13E
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/551503p.pdf,DoDD 5515.03
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/551506p.pdf,DoDD 5515.06
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/551509p.pdf,DoDD 5515.09
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/551510p.pdf,DoDD 5515.10
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/552504p.pdf?ver=VRAvHooz0xFe6jN-hH4ENA%3d%3d,DoDD 5525.04
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/552521p.pdf?ver=2020-07-27-110128-707,DoDD 5525.21
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/553502p.pdf?ver=2019-02-25-104501-660,DoDD 5535.02
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/553504p.pdf?ver=2019-04-03-105535-807,DoDD 5535.4
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/553509p.pdf,DoDD 5535.09
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/600006p.pdf,DoDD 6000.6
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/601004p.pdf?ver=2018-06-01-075631-800,DoDD 6010.04
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/602521p.pdf?ver=2018-10-24-112151-983,DoDD 6025.21E
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/605509e.pdf?ver=2019-06-26-101808-953,DoDD 6055.09E
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/607001p.pdf?ver=41YvagkWE3Pi1MyOQiGf5w%3d%3d,DoDD 6070.01
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/620004p.pdf?ver=bzIcW7krp2wZuffkhJC0Ug%3d%3d,DoDD 6200.04
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/640004Ep.pdf?ver=2019-04-08-104448-270,DoDD 6400.04E
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/642002p.pdf?ver=2020-09-17-151634-613,DoDD 6420.02
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/648502E.pdf?ver=2018-06-01-130040-790,DoDD 6485.02E
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/649002Ep.pdf?ver=2019-04-08-104448-613,DoDD 6490.02E
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/649501p.pdf?ver=MlV9x4KYK2qsh38GtGegBw%3d%3d,DoDD 6495.01
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/704514p.pdf?ver=2019-06-06-145814-060,DoDD 7045.14
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/704520p.pdf?ver=Y_7TIls2RHyUIYVGHOH6iA%3d%3d,DoDD 7045.20
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/705006p.pdf?ver=M__mf90UsueobPjwHN91Hw%3d%3d,DoDD 7050.06
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/773065p.pdf?ver=hfTv2IFyJnnJSm-ielVL0g%3d%3d,DoDD 7730.65
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/800001p.pdf?ver=2019-06-06-110331-810,DoDD 8000.01
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/810002p.pdf,DoDD 8100.02
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/811501p.pdf,DoDD 8115.01
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/814001p.PDF?ver=si7QmZONMCW2tStUt4ws3Q%3d%3d,DoDD 8140.01
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/819001e.pdf?ver=2019-12-30-135956-043,DoDD 8190.01E
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/826005p.pdf,DoDD 8260.05
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/842201e.PDF?ver=L4-o2Gcn3BpuXkJHpqFqxQ%3d%3d,DoDD 8422.01E
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/847001Ep.pdf?ver=2018-09-26-075115-570,DoDD 8470.01E
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/852101E.pdf?ver=2019-04-11-094409-307,DoDD 8521.01E
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodd/510123E.pdf?ver=-4aCTSFcHEe4oBn2gvrrMw%3d%3d,DoDD 5101.23E
